"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"75990175736","Farmàcia Suriol Vila","#","Pl","Llibertat","9","9","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.400251","2.153389","429230.851","4583536.011","429322.772","4583736.959","931412257","#","","","","","","","",
"75990175740","Farmàcia Nadal Grau","#","C","Pau Alsina","57","57","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08024","019","BARCELONA","41.409058","2.163344","430072.456","4584505.66","430164.384","4584706.617","932107856","#","","","","","","","",
"75990175740","Farmàcia Nadal Grau","#","C","Pau Alsina","57","57","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08024","019","BARCELONA","41.409058","2.163344","430072.456","4584505.66","430164.384","4584706.617","932853022","Fax","","","","","","","",
"75990175741","Farmàcia Galí","#","C","Xiprer","16","16","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.417214","2.178595","431355.705","4585399.004","431447.645","4585599.97","934351087","#","","","","","","","",
"75990175745","Farmàcia Torrens Blanch","#","C","Verdi","70","70","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.405077","2.15566","429425.924","4584069.922","429517.847","4584270.875","932172088","#","","","","","","","",
"75990176502","Farmàcia Martinez Mañas","#","C","Riera Alta","59","59","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.380225","2.164434","430132.669","4581303.88","430224.599","4581504.808","934423327","#","","","","","","","",
"75990176502","Farmàcia Martinez Mañas","#","C","Riera Alta","59","59","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.380225","2.164434","430132.669","4581303.88","430224.599","4581504.808","934423327","Fax","","","","","","","",
"75990176707","Farmàcia Sabín *Fulton","#","C","Fulton","18","18","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.430176","2.161522","429942.891","4586851.665","430034.818","4587052.644","934290375","#","","","","","","","",
"75990177233","Farmàcia Bruna Reverter","#","C","Dos de Maig","288","288","64","el Camp de l'Arpa del Clot","10","Sant Martí","08025","019","BARCELONA","41.41009","2.178276","431321.531","4584608.337","431413.471","4584809.295","934350542","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"75990177657","Farmàcia Bravo Samaniego","#","C","Esteràs","28","28","17","Sants - Badal","03","Sants-Montjuïc","08028","019","BARCELONA","41.370872","2.12935","427188.597","4580294.375","427280.5","4580495.292","934225794","#","","","","","","","",
"75990178134","Farmàcia Alonso Ramos","#","C","Alcolea","73","73","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.377528","2.136084","427759.152","4581027.646","427851.06","4581228.57","933395009","#","","","","","","","",
"75990208972","Farmàcia Roca Vers","#","Pl","Santa Madrona","8","8","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.373775","2.156318","429447.098","4580594.367","429539.022","4580795.288","934235625","#","","","","","","","",
"75990208972","Farmàcia Roca Vers","#","Pl","Santa Madrona","8","8","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.373775","2.156318","429447.098","4580594.367","429539.022","4580795.288","934235625","Fax","","","","","","","",
"75990208976","Farmàcia Coll Colomer","#","C","Sant Elies","28","28","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.401179","2.144316","428473.476","4583646.483","428565.39","4583847.432","932095746","#","","","","","","","",
"75990208977","Farmàcia Rubis","#","C","Santa Engràcia","73","73","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.441081","2.178599","431381.224","4588048.642","431473.163","4588249.632","932762651","#","","","","","","","",
"75990208977","Farmàcia Rubis","#","C","Santa Engràcia","73","73","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.441081","2.178599","431381.224","4588048.642","431473.163","4588249.632","933544016","#","","","","","","","",
"75990208978","Farmàcia Heredia Segura","#","Pg","Fabra i Puig","439","439","48","la Guineueta","08","Nou Barris","08042","019","BARCELONA","41.43849","2.165249","430263.188","4587771.676","430355.117","4587972.663","934273986","#","","","","","","","",
"75990208979","Farmàcia Schmid Bosch","#","C","Carders","44","44","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.387339","2.180559","431488.492","4582080.706","431580.434","4582281.641","933198855","#","","","","","","","",
"75990208981","Farmàcia Forés del Ruste","#","C","Lisboa","9","9","43","Horta","07","Horta-Guinardó","08032","019","BARCELONA","41.429421","2.158527","429691.795","4586770.257","429783.719","4586971.235","933570596","Fax","","","","","","","",
"75990208981","Farmàcia Forés del Ruste","#","C","Lisboa","9","9","43","Horta","07","Horta-Guinardó","08032","019","BARCELONA","41.429421","2.158527","429691.795","4586770.257","429783.719","4586971.235","933570596","#","","","","","","","",
"75990208983","Farmàcia Soler Bertolich","#","C","Moianès","51","51","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.373204","2.142417","428284.002","4580542.331","428375.915","4580743.251","933315963","Fax","","","","","","","",
"75990208983","Farmàcia Soler Bertolich","#","C","Moianès","51","51","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.373204","2.142417","428284.002","4580542.331","428375.915","4580743.251","934316660","#","","","","","","","",
"75990208984","Farmàcia Delgado Rica","#","C","Enric Casanovas","94","94","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.441913","2.180921","431576.044","4588139.156","431667.985","4588340.147","933504896","#","","","","","","","",
"75990208985","Farmàcia Robert Estelrich","#","C","Mineria","12","12","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.364137","2.137442","427857.905","4579539.854","427949.814","4579740.764","933322648","#","","","","","","","",
"75990208985","Farmàcia Robert Estelrich","#","C","Mineria","12","12","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.364137","2.137442","427857.905","4579539.854","427949.814","4579740.764","933321075","#","Telèfon/Fax","","","","","","",
"75990208986","Farmàcia Roca Tugàs","#","C","Casanova","236","236","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.392939","2.149044","428859.708","4582727.85","428951.626","4582928.79","934306510","#","","","","","","","",
"75990208987","Farmàcia Gaspar-Arasa","#","C","Mare de Déu del Coll","99","99","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.411293","2.147078","428715.394","4584767.099","428807.31","4584968.058","932845126","#","","","","","","","",
"75990208989","Farmàcia Auge Lidón","#","G.V.","Carles III","58","60","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.383597","2.128065","427095.336","4581708.151","427187.238","4581909.081","934091011","Fax","","","","","","","",
"75990208989","Farmàcia Auge Lidón","#","G.V.","Carles III","58","60","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.383597","2.128065","427095.336","4581708.151","427187.238","4581909.081","934091111","#","","","","","","","",
"75990208991","Farmàcia Marcet Fernández","#","Av","Meridiana","422","422","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.432799","2.183559","431786.871","4587125.25","431878.814","4587326.232","932744624","#","","","","","","","",
"75990208991","Farmàcia Marcet Fernández","#","Av","Meridiana","422","422","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.432799","2.183559","431786.871","4587125.25","431878.814","4587326.232","933113102","Fax","","","","","","","",
"75990216593","Farmàcia Feriche Bartra","#","C","Aribau","20","20","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.386762","2.161736","429914.068","4582031.74","430005.996","4582232.674","934541624","#","","01/01","31/12","0000000","08:00:00","22:00:00"," ",
"75990216593","Farmàcia Feriche Bartra","#","C","Aribau","20","20","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.386762","2.161736","429914.068","4582031.74","430005.996","4582232.674","934547555","Fax","","01/01","31/12","0000000","08:00:00","22:00:00"," ",
"75990216594","Farmàcia Vives Seguí","#","G.V.","Corts Catalanes","1158","1158","71","Provençals del Poblenou","10","Sant Martí","08020","019","BARCELONA","41.418064","2.207621","433782.322","4585470.745","433874.284","4585671.712","933146860","#","","","","","","","",
"75990216594","Farmàcia Vives Seguí","#","G.V.","Corts Catalanes","1158","1158","71","Provençals del Poblenou","10","Sant Martí","08020","019","BARCELONA","41.418064","2.207621","433782.322","4585470.745","433874.284","4585671.712","933146860","Fax","","","","","","","",
"75990216596","Farmàcia Gorina Torrents","#","C","Gran de Gràcia","16","16","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.398371","2.1574","429564.091","4583324.047","429656.015","4583524.993","932176999","#","","","","","","","",
"75990216597","Farmàcia Brício Alonso","#","C","Sardenya","334","334","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.404183","2.172528","430834.891","4583957.13","430926.827","4584158.082","934367734","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"75990216601","Farmàcia Renedo Igal","#","C","Zamora","38","38","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.393756","2.194436","432655.368","4582782.265","432747.321","4582983.207","933093807","#","","","","","","","",
"75990223782","Farmàcia Veciana García-Boente","#","C","Casp","68","68","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.392015","2.174416","430979.79","4582604.79","431071.727","4582805.73","933020696","Fax","","","","","","","",
"75990223782","Farmàcia Veciana García-Boente","#","C","Casp","68","68","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.392015","2.174416","430979.79","4582604.79","431071.727","4582805.73","933020696","#","","","","","","","",
"75990225321","Farmàcia Dalmases","#","C","Aragó","97","97","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.382117","2.151321","429038.294","4581524.511","429130.214","4581725.44","932262674","Fax","","","","","","","",
"75990225321","Farmàcia Dalmases","#","C","Aragó","97","97","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.382117","2.151321","429038.294","4581524.511","429130.214","4581725.44","932262674","#","","","","","","","",
"75990225322","Farmàcia Boada Solsona","#","C","Numància","169","169","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.388982","2.133003","427514.228","4582301.84","427606.133","4582502.776","934394383","#","","","","","","","",
"75990225322","Farmàcia Boada Solsona","#","C","Numància","169","169","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.388982","2.133003","427514.228","4582301.84","427606.133","4582502.776","934394383","Fax","","","","","","","",
"75990225323","Farmàcia Pané","#","Pg","Maragall","358","358","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08031","019","BARCELONA","41.427962","2.164875","430220.615","4586603.207","430312.544","4586804.184","934293030","#","","","","","","","",
"75990225323","Farmàcia Pané","#","Pg","Maragall","358","358","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08031","019","BARCELONA","41.427962","2.164875","430220.615","4586603.207","430312.544","4586804.184","934291926","#","","","","","","","",
"75990225324","Farmàcia Hausmann Fargas","#","C","Muntaner","510","510","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.404166","2.136628","427834.091","4583984.481","427925.999","4584185.433","934178587","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"75990225324","Farmàcia Hausmann Fargas","#","C","Muntaner","510","510","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.404166","2.136628","427834.091","4583984.481","427925.999","4584185.433","934185844","Fax","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"75990225326","Farmàcia Ribot Pujol","#","C","Sant Adrià","131","131","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.436379","2.205566","433629.21","4587505.684","433721.17","4587706.67","933455857","Fax","","","","","","","",
"75990225326","Farmàcia Ribot Pujol","#","C","Sant Adrià","131","131","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.436379","2.205566","433629.21","4587505.684","433721.17","4587706.67","933455857","#","","","","","","","",
"75990225327","Farmàcia Garrofé Pujol","#","C","Francesc Bolòs","35","35","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08031","019","BARCELONA","41.428174","2.172862","430888.207","4586620.309","430980.142","4586821.286","934296525","#","","","","","","","",
"75990225327","Farmàcia Garrofé Pujol","#","C","Francesc Bolòs","35","35","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08031","019","BARCELONA","41.428174","2.172862","430888.207","4586620.309","430980.142","4586821.286","934296525","Fax","","","","","","","",
"75990225328","Farmàcia Catalán Lobera","#","C","Còrsega","446","446","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08037","019","BARCELONA","41.402347","2.167232","430390.262","4583757.574","430482.194","4583958.524","934571329","#","Telèfon/Fax","","","","","","",
"75990227967","Farmàcia Germana","#","Rda","Sant Pere","15","15","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.38877","2.171766","430754.798","4582246.56","430846.733","4582447.496","933173938","#","","","","","","","",
"75990229791","Farmàcia Casanovas Baiget","#","Pg","Urrutia","113","113","48","la Guineueta","08","Nou Barris","08042","019","BARCELONA","41.435254","2.169901","430648.391","4587408.688","430740.324","4587609.672","933532984","#","","","","","","","",
"75990229792","Farmàcia Llavayol","#","Pg","Valldaura","191","191","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.438653","2.175524","431121.725","4587781.508","431213.662","4587982.496","933549505","Fax","","","","","","","",
"75990229792","Farmàcia Llavayol","#","Pg","Valldaura","191","191","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.438653","2.175524","431121.725","4587781.508","431213.662","4587982.496","933549505","#","","","","","","","",
